"Label","File"
"EnemySprit_Word_99FC","Bank01.asm"
"EnemySprit_Word_99FE","Bank01.asm"
"EnemySprit_Word_9A00","Bank01.asm"
"EnemySprit_Word_9A02","Bank01.asm"
"EnemySprit_Word_9A04","Bank01.asm"
"EnemySprit_Word_9A06","Bank01.asm"
"EnemySprit_Word_9A08","Bank01.asm"
"EnemySprit_Word_9A0A","Bank01.asm"
"EnemySprit_Word_9A0C","Bank01.asm"
"EnemySprit_Word_9A0E","Bank01.asm"
"EnemySprit_Word_9A10","Bank01.asm"
"EnemySprit_Word_9A12","Bank01.asm"
"EnemySprit_Word_9A14","Bank01.asm"
"EnemySprit_Word_9A16","Bank01.asm"
"EnemySprit_Word_9A18","Bank01.asm"
"EnemySprit_Word_9A1A","Bank01.asm"
"EnemySprit_Word_9A1C","Bank01.asm"
"EnemySprit_Word_9A1E","Bank01.asm"
"EnemySprit_Word_9A20","Bank01.asm"
"EnemySprit_Word_9A22","Bank01.asm"
"EnemySprit_Word_9A24","Bank01.asm"
"EnemySprit_Word_9A26","Bank01.asm"
"EnemySprit_Word_9A28","Bank01.asm"
"EnemySprit_Word_9A2A","Bank01.asm"
"EnemySprit_Word_9A2C","Bank01.asm"
"EnemySprit_Word_9A2E","Bank01.asm"
"EnemyStat_Word_9E49","Bank01.asm"
"EnHitSFX_Byte_8411","Bank01.asm"
"EnHitSFX_Byte_841B","Bank01.asm"
"EraseLogDat_Byte_B4D4","Bank01.asm"
"EraseLogDat_Byte_B4DC","Bank01.asm"
"EraseLogDat_Byte_B4E3","Bank01.asm"
"EraseLogDat_Byte_B501","Bank01.asm"
"EraseLogDat_Rows_B4DB","Bank01.asm"
"EraseLogDat_Rows_B4F4","Bank01.asm"
"EraseLogDat_Rows_B50C","Bank01.asm"
"EraseLogDat_Tile_B4D9","Bank01.asm"
"EraseLogDat_Width_B4D6","Bank01.asm"
"ExclntMvSFX_Byte_8420","Bank01.asm"
"ExclntMvSFX_Byte_842A","Bank01.asm"
"ExclntMvSFX_Byte_8434","Bank01.asm"
"ExitGame_Byte_9394","Bank01.asm"
"ExitGame_Byte_9398","Bank01.asm"
"ExitGame_Call_9384","Bank01.asm"
"ExitGame_DecNPCIdx","Bank01.asm"
"ExitGame_Load_9362","Bank01.asm"
"ExitGame_Load_936A","Bank01.asm"
"ExitGame_Load_9376","Bank01.asm"
"ExitGame_Load_938A","Bank01.asm"
"ExitGame_LoadPals","Bank01.asm"
"ExitGame_Pal_9368","Bank01.asm"
"ExitGame_PlaySilence","Bank01.asm"
"ExitGame_Store_936C","Bank01.asm"
"ExitGame_Store_936E","Bank01.asm"
"ExitGame_Store_9370","Bank01.asm"
"ExitGame_Store_9372","Bank01.asm"
"ExitGame_Store_9374","Bank01.asm"
"ExitGame_Store_9378","Bank01.asm"
"ExitGame_Store_938C","Bank01.asm"
"FindDialog_AddBlock","Bank01.asm"
"FindDialog_Branch_B565","Bank01.asm"
"FindDialog_Branch_B573","Bank01.asm"
"FindDialog_ChkEntry0","Bank01.asm"
"FindDialog_Count_B563","Bank01.asm"
"FindDialog_Count_B567","Bank01.asm"
"FindDialog_Exit_B575","Bank01.asm"
"FindDialog_MaskEntry","Bank01.asm"
"FindDialog_PrepAdd","Bank01.asm"
"FindDialog_Shift1","Bank01.asm"
"FindDialog_Shift2","Bank01.asm"
"FindDialog_ShiftUp","Bank01.asm"
"FindDialog_Store_B532","Bank01.asm"
"FindNameEnd_Branch_B8DE","Bank01.asm"
"FindNameEnd_Branch_B8E2","Bank01.asm"
"FindNameEnd_Cmp_B8DC","Bank01.asm"
"FindNameEnd_Cmp_B8E0","Bank01.asm"
"FindNameEnd_DecIdx","Bank01.asm"
"FinishCred_Branch_9474","Bank01.asm"
"FinishCred_Call_9470","Bank01.asm"
"FinishCred_Exit_9476","Bank01.asm"
"FinishCred_Load_946E","Bank01.asm"
"FinishCredits","Bank01.asm"
"FinishEndD_Branch_9440","Bank01.asm"
"FinishEndD_Branch_944A","Bank01.asm"
"FinishEndD_Branch_944E","Bank01.asm"
"FinishEndD_Call_9442","Bank01.asm"
"FinishEndD_Cmp_943E","Bank01.asm"
"FinishEndD_Count_9438","Bank01.asm"
"FinishEndD_Count_943A","Bank01.asm"
"FinishEndD_Load_943C","Bank01.asm"
"FinishEndD_Load_9448","Bank01.asm"
"FinishEndD_Load_944C","Bank01.asm"
"FinishEndD_Pal_9446","Bank01.asm"
"FinishEndD_Store_9434","Bank01.asm"
"FinishEndD_Store_9436","Bank01.asm"
"FinishEndD_YToAcc","Bank01.asm"
"FullMenuDat_Byte_B249","Bank01.asm"
"FullMenuDat_Byte_B260","Bank01.asm"
"FullMenuDat_Byte_B262","Bank01.asm"
"FullMenuDat_Byte_B272","Bank01.asm"
"FullMenuDat_Byte_B299","Bank01.asm"
"FullMenuDat_Rows_B24F","Bank01.asm"
"FullMenuDat_Rows_B277","Bank01.asm"
"FullMenuDat_Tile_B24E","Bank01.asm"
"FullMenuDat_Width_B24B","Bank01.asm"
"GetBCDByte_RestoreX","Bank01.asm"
"GetBCDByte_Sub10","Bank01.asm"
"GetBinByte_Branch_A74C","Bank01.asm"
"GetBinByte_Load_A74E","Bank01.asm"
"GetBinByte_Store_A743","Bank01.asm"
"GetBinByte_Store_A750","Bank01.asm"
"GetDescHal_Call_B762","Bank01.asm"
"GetDescHal_Load_B75D","Bank01.asm"
"GetDescHal_Load_B768","Bank01.asm"
"GetDescHal_RestoreIdx","Bank01.asm"
"GetDescHal_SavePtr","Bank01.asm"
"GetDescHal_Store_B76A","Bank01.asm"
"GetDescPtr_Exit_A82F","Bank01.asm"
"GetDescPtr_Load_A82A","Bank01.asm"
"GetDescPtr_Store_A828","Bank01.asm"
"GetDescPtr_Store_A82D","Bank01.asm"
"GetDescPtr_ToIndex","Bank01.asm"
"GetEnDescH_Call_A81C","Bank01.asm"
"GetEnDescH_ChkHalf","Bank01.asm"
"GetEnDescH_Jmp_A820","Bank01.asm"
"GetEnDescH_Load_A805","Bank01.asm"
"GetEnDescH_Load_A80C","Bank01.asm"
"GetEnDescH_RestoreIdx","Bank01.asm"
"GetEnDescH_SaveAdj","Bank01.asm"
"GetEnDescH_SaveEntry","Bank01.asm"
"GetEnDescH_Store_A801","Bank01.asm"
"GetEnDescH_SubOffset","Bank01.asm"
"GetEnDescH_YToA","Bank01.asm"
"GetEnName_Call_B8AE","Bank01.asm"
"GetEnName_Call_B8B3","Bank01.asm"
"GetEnName_Call_B8D3","Bank01.asm"
"GetEnName_IncIdx","Bank01.asm"
"GetEnName_Jmp_B8D6","Bank01.asm"
"GetEnName_Load_B8A8","Bank01.asm"
"GetEnName_Load_B8B1","Bank01.asm"
"GetEnName_Load_B8B9","Bank01.asm"
"GetEnName_Load_B8C4","Bank01.asm"
"GetEnName_RestoreEnemy","Bank01.asm"
"GetEnName_RestoreIdx","Bank01.asm"
"GetEnName_SaveEnemy","Bank01.asm"
"GetEnName_SaveIdx","Bank01.asm"
"GetEnName_Store_B8A0","Bank01.asm"
"GetEnName_Store_B8AA","Bank01.asm"
"GetEnName_Store_B8C6","Bank01.asm"
"GetNxtWndB_Load_A2C5","Bank01.asm"
"GetNxtWndB_Load_A2CB","Bank01.asm"
"GetNxtWndB_Store_A2D4","Bank01.asm"
"GetNxtWndB_Store_A2DB","Bank01.asm"
"GetROMByte_Call_B682","Bank01.asm"
"GetROMByte_Cmp_B689","Bank01.asm"
"GetROMByte_Cmp_B68D","Bank01.asm"
"GetROMByte_Cmp_B691","Bank01.asm"
"GetROMByte_Cmp_B6A5","Bank01.asm"
"GetROMByte_Cmp_B6A9","Bank01.asm"
"GetROMByte_Cmp_B6AD","Bank01.asm"
"GetROMByte_Jmp_B68B","Bank01.asm"
"GetROMByte_Jmp_B68F","Bank01.asm"
"GetROMByte_Jmp_B693","Bank01.asm"
"GetROMByte_Jmp_B69B","Bank01.asm"
"GetROMByte_Jmp_B6A3","Bank01.asm"
"GetROMByte_Jmp_B6A7","Bank01.asm"
"GetROMByte_Jmp_B6AB","Bank01.asm"
"GetTextByte_Load_B662","Bank01.asm"
"GetTxtByte_Cmp_B63D","Bank01.asm"
"GetTxtByte_Loop","Bank01.asm"
"GetTxtWord_Load_B635","Bank01.asm"
"GetTxtWord_Store_B637","Bank01.asm"
"GetWndConfig_IncToW","Bank01.asm"
"GetWndConfig_Load_A215","Bank01.asm"
"GetWndConfig_Load_A226","Bank01.asm"
"GetWndConfig_NotSelect","Bank01.asm"
"GetWndConfig_SavePos","Bank01.asm"
"GetWndConfig_Store_A205","Bank01.asm"
"GetWndConfig_Store_A228","Bank01.asm"
"GetWndConfig_Store_A22C","Bank01.asm"
"GetWndConfig_ToTiles","Bank01.asm"
"GetWndDatPtr_Load_A1D5","Bank01.asm"
"GetWndDatPtr_Load_A1DA","Bank01.asm"
"GetWndDatPtr_Load_A1DF","Bank01.asm"
"GhstSprts_Byte_9BC8","Bank01.asm"
"GoldToBCD_Jmp_A8CE","Bank01.asm"
"GoldToBCD_Load_A8C7","Bank01.asm"
"GoldToBCD_Store_A8C1","Bank01.asm"
"GolemSprts_Byte_9C70","Bank01.asm"
"GolemSprts_Byte_9C88","Bank01.asm"
"GolemSprts_Byte_9C9D","Bank01.asm"
"GolemSprts_Byte_9CB8","Bank01.asm"
"GolemSprts_Byte_9CC7","Bank01.asm"
"HitSFX_Byte_8450","Bank01.asm"
"HitSFX_Byte_8452","Bank01.asm"
"HorzTilesL_Branch_A35B","Bank01.asm"
"HorzTilesL_Count_A358","Bank01.asm"
"IncAudioPtr_Exit_815D","Bank01.asm"
"IndexedMult_Branch_A713","Bank01.asm"
"IndexedMult_Exit_A71F","Bank01.asm"
"IndexedMult_Shift","Bank01.asm"
"IndexedMult_Store_A6F3","Bank01.asm"
"InitDialog_Load_B576","Bank01.asm"
"InitDialog_Load_B584","Bank01.asm"
"InitDialog_Load_B58E","Bank01.asm"
"InitDialog_Store_B57B","Bank01.asm"
"InitDialog_Store_B586","Bank01.asm"
"InitDialog_Store_B590","Bank01.asm"
"InitMusicSFX_Load_81A0","Bank01.asm"
"InitNameWi_Call_AE36","Bank01.asm"
"InitNameWi_Call_AE3B","Bank01.asm"
"InitNameWi_Load_AE34","Bank01.asm"
"InitNameWi_Load_AE39","Bank01.asm"
"InitNameWi_Load_AE43","Bank01.asm"
"InitNameWi_Load_AE48","Bank01.asm"
"InitNameWi_Store_AE2E","Bank01.asm"
"InitNameWi_Store_AE31","Bank01.asm"
"InitWindow_Load_A250","Bank01.asm"
"InitWindow_Store_A24D","Bank01.asm"
"InitWindow_Store_A25E","Bank01.asm"
"InputNameDat_Byte_B1E5","Bank01.asm"
"InputNameDat_Byte_B1F5","Bank01.asm"
"InputNameDat_Height_B1E1","Bank01.asm"
"InputNameDat_X_B1E3","Bank01.asm"
"IRQ_DisableInt","Bank01.asm"
"ItemNames1_Byte_BAB7","Bank01.asm"
"ItemNames1_Byte_BADB","Bank01.asm"
"ItemNames1_Byte_BAE5","Bank01.asm"
"ItemNames1_Byte_BB00","Bank01.asm"
"ItemNames1_Byte_BB21","Bank01.asm"
"ItemNames1_Byte_BB28","Bank01.asm"
"ItemNames1_Byte_BB2D","Bank01.asm"
"ItemNames1_Byte_BB42","Bank01.asm"
"ItemNames1_Byte_BB5D","Bank01.asm"
"ItemNames1_Byte_BB63","Bank01.asm"
"ItemNames1_Byte_BB6A","Bank01.asm"
"ItemNames1_Byte_BB73","Bank01.asm"
"ItemNames1_Byte_BBB7","Bank01.asm"
"ItemNames1_Byte_BBBD","Bank01.asm"
"ItemNames1_Byte_BBC7","Bank01.asm"
"ItemNames1_Byte_BBCD","Bank01.asm"
"ItemNames1_Byte_BBD4","Bank01.asm"
"ItemNames1_Byte_BBDA","Bank01.asm"
"ItemNames1_Byte_BBE0","Bank01.asm"
"ItemNames1_Byte_BBE5","Bank01.asm"
"ItemNames1_Byte_BBF7","Bank01.asm"
"ItemNames1_Byte_BBFD","Bank01.asm"
"ItemNames1_Byte_BC04","Bank01.asm"
"ItemNames1_Byte_BC13","Bank01.asm"
"ItemNames1_Byte_BC1F","Bank01.asm"
"ItemNames1_Byte_BC25","Bank01.asm"
"ItemNames1_Byte_BC2B","Bank01.asm"
"ItemNames1_Byte_BC37","Bank01.asm"
"ItemNames1_Byte_BC45","Bank01.asm"
"ItemNames2_Byte_BB8F","Bank01.asm"
"ItemNames2_Byte_BB96","Bank01.asm"
"ItemNames2_Byte_BB9C","Bank01.asm"
"ItemNames2_Byte_BC5D","Bank01.asm"
"ItemShopCo_Byte_A69A","Bank01.asm"
"JmpDoAMNT_Call_B6CD","Bank01.asm"
"JmpDoCOPY_Jmp_B6B2","Bank01.asm"
"JmpDoENM2_Jmp_B6C1","Bank01.asm"
"JmpDoENMY_Jmp_B6B8","Bank01.asm"
"JmpDoITEM_Jmp_B6C4","Bank01.asm"
"JmpDoPLRL_Branch_B70A","Bank01.asm"
"JmpDoPLRL_Jmp_B716","Bank01.asm"
"JmpDoPLRL_Load_B6FE","Bank01.asm"
"JmpDoPLRL_Load_B70C","Bank01.asm"
"JmpDoPLRL_Store_B700","Bank01.asm"
"JmpDoPLRL_Store_B70E","Bank01.asm"
"JmpDoPNTS_Jmp_B6C7","Bank01.asm"
"JmpDoSPEL_Jmp_B6BB","Bank01.asm"
"JumpToWndF_Store_A317","Bank01.asm"
"KntSprts_Byte_9D29","Bank01.asm"
"KntSprts_Byte_9D2F","Bank01.asm"
"KntSprts_Byte_9D53","Bank01.asm"
"KntSprts_Byte_9D56","Bank01.asm"
"KntSprts_Byte_9D59","Bank01.asm"
"KntSprts_Byte_9D5C","Bank01.asm"
"KntSprts_Byte_9D7A","Bank01.asm"
"LineDone_Count_B93F","Bank01.asm"
"LineDone_Load_B937","Bank01.asm"
"LoadDescLoop_Branch_A86F","Bank01.asm"
"LoadDescLoop_Cmp_A86D","Bank01.asm"
"LoadDescLoop_Count_A875","Bank01.asm"
"LoadDescLoop_Store_A871","Bank01.asm"
"LoadEnemyS_DecIdx","Bank01.asm"
"LoadMusicN_AddOffset","Bank01.asm"
"LoadMusicN_Load_80A5","Bank01.asm"
"LoadMusicN_Load_80AB","Bank01.asm"
"LoadMusicN_Mult2","Bank01.asm"
"LoadMusicN_PrepAdd","Bank01.asm"
"LoadMusicN_Store_80A8","Bank01.asm"
"LoadMusicN_Store_80AE","Bank01.asm"
"LoadMusicN_ToIndex","Bank01.asm"
"LoadNoise_Branch_8142","Bank01.asm"
"LogList123_Byte_B38C","Bank01.asm"
"LogList123_Byte_B4AB","Bank01.asm"
"LogList123_Byte_B4AC","Bank01.asm"
"LogList123_Byte_B4BF","Bank01.asm"
"LogList123_Byte_B4C1","Bank01.asm"
"LogList123_Byte_B4D2","Bank01.asm"
"LogList123_Height_B386","Bank01.asm"
"LogList123_Height_B495","Bank01.asm"
"LogList123_Rows_B39C","Bank01.asm"
"LogList123_Rows_B3AD","Bank01.asm"
"LogList123_Rows_B49A","Bank01.asm"
"LogList123_Rows_B4AD","Bank01.asm"
"LogList123_Tile_B38A","Bank01.asm"
"LogList123_X_B388","Bank01.asm"
"LogList123_X_B497","Bank01.asm"
"LogList12D_Byte_B2F2","Bank01.asm"
"LogList12D_Byte_B3F3","Bank01.asm"
"LogList12D_Byte_B40B","Bank01.asm"
"LogList12D_Byte_B40D","Bank01.asm"
"LogList12D_Byte_B41E","Bank01.asm"
"LogList12D_Cols_B2F6","Bank01.asm"
"LogList12D_Rows_B2F8","Bank01.asm"
"LogList12D_Rows_B309","Bank01.asm"
"LogList12D_Rows_B3F9","Bank01.asm"
"LogList12D_Tile_B3F8","Bank01.asm"
"LogList12D_Width_B2F4","Bank01.asm"
"LogList12D_X_B3F6","Bank01.asm"
"LogList13D_Byte_B33A","Bank01.asm"
"LogList13D_Byte_B34B","Bank01.asm"
"LogList13D_Byte_B43A","Bank01.asm"
"LogList13D_Byte_B451","Bank01.asm"
"LogList13D_Byte_B464","Bank01.asm"
"LogList13D_Cols_B43E","Bank01.asm"
"LogList13D_Height_B334","Bank01.asm"
"LogList13D_Rows_B440","Bank01.asm"
"LogList13D_Rows_B453","Bank01.asm"
"LogList13D_Rows_B466","Bank01.asm"
"LogList13D_Tile_B338","Bank01.asm"
"LogList13D_Width_B43C","Bank01.asm"
"LogList13D_X_B336","Bank01.asm"
"LogList1Dat1_Byte_B2C2","Bank01.asm"
"LogList1Dat1_Cols_B2C6","Bank01.asm"
"LogList1Dat1_Rows_B2C8","Bank01.asm"
"LogList1Dat1_Width_B2C4","Bank01.asm"
"LogList1Dat2_Byte_B3BF","Bank01.asm"
"LogList1Dat2_Byte_B3C6","Bank01.asm"
"LogList1Dat2_Rows_B3D8","Bank01.asm"
"LogList1Dat2_Tile_B3C4","Bank01.asm"
"LogList1Dat2_Width_B3C1","Bank01.asm"
"LogList23D_Byte_B35C","Bank01.asm"
"LogList23D_Byte_B363","Bank01.asm"
"LogList23D_Byte_B47F","Bank01.asm"
"LogList23D_Byte_B491","Bank01.asm"
"LogList23D_Height_B468","Bank01.asm"
"LogList23D_Rows_B373","Bank01.asm"
"LogList23D_Rows_B46D","Bank01.asm"
"LogList23D_Rows_B493","Bank01.asm"
"LogList23D_Tile_B361","Bank01.asm"
"LogList23D_Tile_B46C","Bank01.asm"
"LogList23D_X_B35F","Bank01.asm"
"LogList23D_X_B46A","Bank01.asm"
"LogList2Dat1_Byte_B2DA","Bank01.asm"
"LogList2Dat1_Cols_B2DE","Bank01.asm"
"LogList2Dat1_Rows_B2E0","Bank01.asm"
"LogList2Dat1_Width_B2DC","Bank01.asm"
"LogList2Dat2_Byte_B3F1","Bank01.asm"
"LogList2Dat2_Cols_B3DD","Bank01.asm"
"LogList2Dat2_Rows_B3DF","Bank01.asm"
"LogList2Dat2_Width_B3DB","Bank01.asm"
"LogList2Dat2_X_B3DC","Bank01.asm"
"LogList3Dat1_Byte_B31B","Bank01.asm"
"LogList3Dat1_Rows_B321","Bank01.asm"
"LogList3Dat1_Rows_B332","Bank01.asm"
"LogList3Dat1_X_B31E","Bank01.asm"
"LogList3Dat2_Byte_B420","Bank01.asm"
"LogList3Dat2_Byte_B438","Bank01.asm"
"LogList3Dat2_Cols_B424","Bank01.asm"
"LogList3Dat2_Rows_B426","Bank01.asm"
"LogList3Dat2_Width_B422","Bank01.asm"
"LookupDesc_Branch_A79B","Bank01.asm"
"LookupDesc_Call_A7AA","Bank01.asm"
"LookupDesc_Exit_A7AD","Bank01.asm"
"LookupDesc_Load_A796","Bank01.asm"
"LookupDesc_Load_A79D","Bank01.asm"
"LookupDesc_Load_A7A0","Bank01.asm"
"LookupDesc_MaskHalf","Bank01.asm"
"LookupDesc_Store_A790","Bank01.asm"
"LookupDesc_Store_A7A5","Bank01.asm"
"LookupDesc_ToY","Bank01.asm"
"MagSprts_Byte_9B33","Bank01.asm"
"MagSprts_Byte_9B3F","Bank01.asm"
"MagSprts_Byte_9B4B","Bank01.asm"
"MagSprts_Byte_9B57","Bank01.asm"
"MagSprts_Byte_9B63","Bank01.asm"
"Missed1SFX_Byte_8470","Bank01.asm"
"Missed2SFX_Byte_8471","Bank01.asm"
"Missed2SFX_Byte_8473","Bank01.asm"
"ModAtribByte_Branch_ADAA","Bank01.asm"
"ModAtribByte_Load_AD9E","Bank01.asm"
"MoveToNext_AddLine","Bank01.asm"
"MoveToNext_ChkScroll","Bank01.asm"
"MoveToNext_IncY","Bank01.asm"
"MoveToNext_Load_B924","Bank01.asm"
"MoveToNext_Shift1","Bank01.asm"
"MoveToNext_Shift2","Bank01.asm"
"MoveToNext_Store_B935","Bank01.asm"
"MsgSpeedDat_Byte_B19B","Bank01.asm"
"MsgSpeedDat_Byte_B1BA","Bank01.asm"
"MsgSpeedDat_Byte_B1CB","Bank01.asm"
"MsgSpeedDat_Byte_B1D7","Bank01.asm"
"MsgSpeedDat_Byte_B1DE","Bank01.asm"
"MsgSpeedDat_Height_B195","Bank01.asm"
"MsgSpeedDat_Rows_B1AA","Bank01.asm"
"MsgSpeedDat_Rows_B1B8","Bank01.asm"
"MsgSpeedDat_Rows_B1B9","Bank01.asm"
"MsgSpeedDat_Rows_B1C7","Bank01.asm"
"MsgSpeedDat_Rows_B1C8","Bank01.asm"
"MsgSpeedDat_Rows_B1C9","Bank01.asm"
"MsgSpeedDat_Rows_B1D0","Bank01.asm"
"MsgSpeedDat_Rows_B1D9","Bank01.asm"
"MsgSpeedDat_Rows_B1DF","Bank01.asm"
"MsgSpeedDat_Tile_B199","Bank01.asm"
"MsgSpeedDat_Tile_B1CA","Bank01.asm"
"MsgSpeedDat_Width_B196","Bank01.asm"
"MsgSpeedDat_X_B197","Bank01.asm"
"MusicalNot_Byte_8223","Bank01.asm"
"MusicalNot_Byte_8233","Bank01.asm"
"MusicalNot_Byte_824F","Bank01.asm"
"MusicalNot_Byte_8255","Bank01.asm"
"MusicalNot_Byte_8265","Bank01.asm"
"MusicalNot_Byte_826D","Bank01.asm"
"MusicalNot_Byte_828B","Bank01.asm"
"MusicalNotesTable","Bank01.asm"
"MusicJump_SaveLo","Bank01.asm"
"MusicReturn_Branch_809C","Bank01.asm"
"MusicReturn_Load_8094","Bank01.asm"
"MusicReturn_Store_8096","Bank01.asm"
"MusicReturn_Store_809A","Bank01.asm"
"MusicStart_Word_82A9","Bank01.asm"
"MusicStart_Word_82C7","Bank01.asm"
"MusicStart_Word_82E5","Bank01.asm"
"MusicStart_Word_82F7","Bank01.asm"
"MusicStart_Word_8303","Bank01.asm"
"MusicStart_Word_8321","Bank01.asm"
"NameBufToW_Cmp_B826","Bank01.asm"
"NameBufToW_Load_B81D","Bank01.asm"
"NameBufToW_Store_B822","Bank01.asm"
"NameEntryDat_Byte_B1F7","Bank01.asm"
"NameEntryDat_Byte_B1FB","Bank01.asm"
"NameEntryDat_Byte_B1FC","Bank01.asm"
"NameEntryDat_Rows_B200","Bank01.asm"
"NameEntryDat_Rows_B20A","Bank01.asm"
"NameEntryDat_Width_B1F9","Bank01.asm"
"NameToName_Cmp_B890","Bank01.asm"
"NameToName_Count_B88E","Bank01.asm"
"NameToName_Load_B888","Bank01.asm"
"NewDialogRow_Load_B865","Bank01.asm"
"NewQuestDat_Byte_B2A8","Bank01.asm"
"NewQuestDat_Byte_B2AF","Bank01.asm"
"NewQuestDat_Rows_B2AE","Bank01.asm"
"NewQuestDat_Tile_B2AD","Bank01.asm"
"NewQuestDat_X_B2AB","Bank01.asm"
"NextDescri_Branch_A856","Bank01.asm"
"NextScroll_Branch_B983","Bank01.asm"
"NextScroll_Cmp_B981","Bank01.asm"
"NoiseVolume_Store_8132","Bank01.asm"
"NonWordChar_ClrCarry","Bank01.asm"
"NoRetrigger_Branch_A906","Bank01.asm"
"NoRetrigger_Branch_A915","Bank01.asm"
"NoRetrigger_Exit_A917","Bank01.asm"
"NoRetrigger_Load_A903","Bank01.asm"
"NoRetrigger_Store_A90B","Bank01.asm"
"NoRetrigger_Store_A90D","Bank01.asm"
"NoXfer_Exit_B84F","Bank01.asm"
"NumberColu_Cols_ABBF","Bank01.asm"
"NumItemsEnd_Cmp_A4DB","Bank01.asm"
"NumItemsEnd_Exit_A4D9","Bank01.asm"
"OpnChestSFX_Byte_84B3","Bank01.asm"
"OpnDoorSFX_Byte_84CA","Bank01.asm"
"PlayerInvDat_Byte_B0CC","Bank01.asm"
"PlayerInvDat_Byte_B0D7","Bank01.asm"
"PlayerInvDat_Byte_B0D9","Bank01.asm"
"PlayerInvDat_Cols_B0D0","Bank01.asm"
"PlayerInvDat_Rows_B0D2","Bank01.asm"
"PlayerInvDat_Tile_B0D4","Bank01.asm"
"PlayerInvDat_Width_B0CE","Bank01.asm"
"PlayerInve_Byte_A68A","Bank01.asm"
"PopupData_Byte_AFB0","Bank01.asm"
"PopupData_Byte_AFB4","Bank01.asm"
"PopupData_Byte_AFB5","Bank01.asm"
"PopupData_Byte_AFB7","Bank01.asm"
"PopupData_Byte_AFBB","Bank01.asm"
"PopupData_Byte_AFBF","Bank01.asm"
"PopupData_Byte_AFC4","Bank01.asm"
"PopupData_Byte_AFC6","Bank01.asm"
"PopupData_Rows_AFB6","Bank01.asm"
"PopupData_Tile_AFB9","Bank01.asm"
"PopupData_Tile_AFBD","Bank01.asm"
"PopupData_Tile_AFC1","Bank01.asm"
"PopupData_Width_AFB2","Bank01.asm"
"PrepGetDesc_Jmp_B791","Bank01.asm"
"PrepGetDesc_Load_B77E","Bank01.asm"
"PrepGetDesc_Load_B788","Bank01.asm"
"PrepGetDesc_Load_B78D","Bank01.asm"
"PrepGetDesc_Mask6Bits","Bank01.asm"
"PrepGetDesc_Store_B780","Bank01.asm"
"PrepIndexes_Add2","Bank01.asm"
"PrepIndexes_Advance","Bank01.asm"
"PrepIndexes_Branch_A7D2","Bank01.asm"
"PrepIndexes_PrepAdd","Bank01.asm"
"PrepIndexes_SaveIdx","Bank01.asm"
"PrepIndexes_SaveNew","Bank01.asm"
"PrepIndexes_SubOff","Bank01.asm"
"PrepIndexes_Table1","Bank01.asm"
"PrepIndexes_ToY","Bank01.asm"
"PrepIndexes_YToA","Bank01.asm"
"PrepPPUAdd_Jmp_A8B7","Bank01.asm"
"PrepPPUAdd_Load_A8AD","Bank01.asm"
"PrepPPUAdd_Load_A8B2","Bank01.asm"
"PrepPPUAdd_Store_A8B0","Bank01.asm"
"PrepPPUAdd_Store_A8B5","Bank01.asm"
"PrepPPUAdd_ToBlocks","Bank01.asm"
"ProcessAud_Branch_80D8","Bank01.asm"
"ProcessAud_ChkNoise","Bank01.asm"
"ProcessAud_ChkNoteOff","Bank01.asm"
"ProcessAud_Cmp_80E2","Bank01.asm"
"ProcessAud_Cmp_80F4","Bank01.asm"
"ProcessNam_Call_AE0E","Bank01.asm"
"RBDgnSprts_Byte_9D7E","Bank01.asm"
"RollCredits_Load_93FA","Bank01.asm"
"RollCredits_Load_93FC","Bank01.asm"
"RollCredits_Store_93FE","Bank01.asm"
"RollCredits_ToHiByte","Bank01.asm"
"RunSFX_Byte_83C6","Bank01.asm"
"RunSFX_Byte_83F3","Bank01.asm"
"RunSFX_Byte_83F7","Bank01.asm"
"ScorpSprts_Byte_9CE3","Bank01.asm"
"ScorpSprts_Byte_9CF2","Bank01.asm"
"ScrollDial_ChkText","Bank01.asm"
"ScrollDial_Cmp_B96E","Bank01.asm"
"ScrollDial_Cmp_B978","Bank01.asm"
"ScrollDial_MaskCur","Bank01.asm"
"ScrollDial_RestoreByte","Bank01.asm"
"ScrollDial_SaveNext","Bank01.asm"
"ScrollDialog_Load_B944","Bank01.asm"
"ScrollUpdate_Call_B958","Bank01.asm"
"ScrollUpdate_ChkMore","Bank01.asm"
"ScrollUpdate_Load_B953","Bank01.asm"
"ScrollUpdate_Load_B95E","Bank01.asm"
"ScrollUpdate_Store_B955","Bank01.asm"
"SearchWord_Branch_B5CC","Bank01.asm"
"SearchWord_ChkEnd","Bank01.asm"
"SearchWord_Cmp_B5CA","Bank01.asm"
"SearchWord_Cmp_B5CE","Bank01.asm"
"SearchWord_Count_B5C7","Bank01.asm"
"SearchWord_Load_B5C1","Bank01.asm"
"SecondDesc_Branch_A7DC","Bank01.asm"
"SecondDesc_Store_A7E1","Bank01.asm"
"SecondDesc_Toggle","Bank01.asm"
"SeparateCo_ShiftBits","Bank01.asm"
"SetBaseStats_Exit_99E3","Bank01.asm"
"SetBaseStats_Load_99CC","Bank01.asm"
"SetBaseStats_Load_99D1","Bank01.asm"
"SetBaseStats_Load_99D6","Bank01.asm"
"SetBaseStats_Load_99DD","Bank01.asm"
"SetBaseStats_MergeSpells","Bank01.asm"
"SetBaseStats_NextStat","Bank01.asm"
"SetBaseStats_RestoreY","Bank01.asm"
"SetBaseStats_SaveY","Bank01.asm"
