file_name,address,name,label,probable_expanded_name,reference_count,system_area,description
Bank03.asm,,LC022,LC022,LC022,0,PPU,"If so, branch. No need to do any shifting. | This loop shifts the attribute tabe bit pair into position | while decrementing the counter."
Bank03.asm,,LC024,LC024,LC024,0,PPU,This loop shifts the attribute tabe bit pair into position | while decrementing the counter. | Do attribute table bits still need to be shifted?
Bank03.asm,,LC025,LC025,LC025,0,PPU,This loop shifts the attribute tabe bit pair into position | while decrementing the counter. | Do attribute table bits still need to be shifted?
Bank03.asm,,LC027,LC027,LC027,0,PPU,"while decrementing the counter. | Do attribute table bits still need to be shifted? | If so, branch to shift them 1 more bit."
Bank03.asm,,LC029,LC029,LC029,0,PPU,"Do attribute table bits still need to be shifted? | If so, branch to shift them 1 more bit. | Update the attribute table byte in both the PPU buffer and"
Bank03.asm,,LC02B,LC02B,LC02B,0,PPU,"If so, branch to shift them 1 more bit. | Update the attribute table byte in both the PPU buffer and | the PPU data byte."
Bank03.asm,,LC02D,LC02D,LC02D,0,PPU,Update the attribute table byte in both the PPU buffer and | the PPU data byte.
Bank03.asm,,LC02F,LC02F,LC02F,0,PPU,Update the attribute table byte in both the PPU buffer and | the PPU data byte. | Restore the value of Y from the stack and exit.
Bank03.asm,,LC030,LC030,LC030,0,PPU,Update the attribute table byte in both the PPU buffer and | the PPU data byte. | Restore the value of Y from the stack and exit.
Bank03.asm,,LC031,LC031,LC031,0,PPU,the PPU data byte. | Restore the value of Y from the stack and exit.
Bank03.asm,,LC032,LC032,LC032,0,Player,"Is player facing up? | If not, branch to check if facing right."
Bank03.asm,,LC034,LC034,LC034,0,NPC,"Is player facing up? | If not, branch to check if facing right. | Set NPC facing down."
Bank03.asm,,LC036,LC036,LC036,0,NPC,"Is player facing up? | If not, branch to check if facing right. | Set NPC facing down."
Bank03.asm,,LC038,LC038,LC038,0,NPC,"Is player facing up? | If not, branch to check if facing right. | Set NPC facing down."
Bank03.asm,,LC039,LC039,LC039,0,NPC,"If not, branch to check if facing right. | Set NPC facing down. | Is player facing right?"
Bank03.asm,,LC03B,LC03B,LC03B,0,NPC,"Set NPC facing down. | Is player facing right? | If not, branch to check if facing down."
Bank03.asm,,LC03D,LC03D,LC03D,0,NPC,"Is player facing right? | If not, branch to check if facing down. | Set NPC facing left."
Bank03.asm,,LC03F,LC03F,LC03F,0,NPC,"Is player facing right? | If not, branch to check if facing down. | Set NPC facing left."
Bank03.asm,,LC040,LC040,LC040,0,NPC,"If not, branch to check if facing down. | Set NPC facing left. | Is player facing down?"
Bank03.asm,,LC042,LC042,LC042,0,NPC,"Set NPC facing left. | Is player facing down? | If not, branch. Player must be facing left."
Bank03.asm,,LC044,LC044,LC044,0,NPC,"Is player facing down? | If not, branch. Player must be facing left. | Set NPC facing up."
Bank03.asm,,LC046,LC046,LC046,0,NPC,"Is player facing down? | If not, branch. Player must be facing left. | Set NPC facing up."
Bank03.asm,,LC047,LC047,LC047,0,NPC,"If not, branch. Player must be facing left. | Set NPC facing up. | Player must be facing left."
Bank03.asm,,LC049,LC049,LC049,0,NPC,Set NPC facing up. | Player must be facing left. | Set NPC facing right.
Bank03.asm,,LC04A,LC04A,LC04A,0,NPC,Set NPC facing right. | Save a copy of the NPC index. | Save a copy of Y and X on the stack.
Bank03.asm,,LC04C,LC04C,LC04C,0,NPC,Save a copy of the NPC index. | Save a copy of Y and X on the stack.
Bank03.asm,,LC04D,LC04D,LC04D,0,NPC,Save a copy of the NPC index. | Save a copy of Y and X on the stack.
Bank03.asm,,LC04E,LC04E,LC04E,0,NPC,Save a copy of the NPC index. | Save a copy of Y and X on the stack.
Bank03.asm,,LC04F,LC04F,LC04F,0,NPC,Save a copy of the NPC index. | Save a copy of Y and X on the stack. | Get index to NPC data.
Bank03.asm,,LC050,LC050,LC050,0,NPC,Save a copy of Y and X on the stack. | Get index to NPC data. | Load player's direction.
Bank03.asm,,LC052,LC052,LC052,0,NPC,Save a copy of Y and X on the stack. | Get index to NPC data. | Load player's direction.
Bank03.asm,,LC055,LC055,LC055,0,NPC,Get index to NPC data. | Load player's direction. | ($C032)Get direction NPC should face to talk to player.
Bank03.asm,,LC058,LC058,LC058,0,NPC,Get index to NPC data. | Load player's direction. | ($C032)Get direction NPC should face to talk to player.
Bank03.asm,,LC05A,LC05A,LC05A,0,NPC,Get index to NPC data. | Load player's direction. | ($C032)Get direction NPC should face to talk to player.
Bank03.asm,,LC05B,LC05B,LC05B,0,NPC,Load player's direction. | ($C032)Get direction NPC should face to talk to player. | Save value of new NPC's direction.
Bank03.asm,,LC05C,LC05C,LC05C,0,NPC,($C032)Get direction NPC should face to talk to player. | Save value of new NPC's direction. | Move NPC facing bits into the proper location(Bits 5 and 6).
Bank03.asm,,LC05D,LC05D,LC05D,0,NPC,Save value of new NPC's direction. | Move NPC facing bits into the proper location(Bits 5 and 6). | Save the bits temporarily.
Bank03.asm,,LC05E,LC05E,LC05E,0,NPC,Move NPC facing bits into the proper location(Bits 5 and 6). | Save the bits temporarily.
Bank03.asm,,LC060,LC060,LC060,0,NPC,Move NPC facing bits into the proper location(Bits 5 and 6). | Save the bits temporarily. | Remove existing NPC direction bits.
Bank03.asm,,LC062,LC062,LC062,0,NPC,Save the bits temporarily. | Remove existing NPC direction bits. | OR in the new direction bits.
Bank03.asm,,LC064,LC064,LC064,0,NPC,Save the bits temporarily. | Remove existing NPC direction bits. | OR in the new direction bits.
Bank03.asm,,LC066,LC066,LC066,0,NPC,Save the bits temporarily. | Remove existing NPC direction bits. | OR in the new direction bits.
Bank03.asm,,LC068,LC068,LC068,0,NPC,Remove existing NPC direction bits. | OR in the new direction bits. | Need to loop twice. Once for NPCs right next to player
Bank03.asm,,LC06A,LC06A,LC06A,0,NPC,Remove existing NPC direction bits. | OR in the new direction bits. | Need to loop twice. Once for NPCs right next to player
Bank03.asm,,LC06C,LC06C,LC06C,0,Graphics,Need to loop twice. Once for NPCs right next to player | and once for NPCs behind counters. | Get player's Y sprite position.
Bank03.asm,,LC06F,LC06F,LC06F,0,Graphics,Need to loop twice. Once for NPCs right next to player | and once for NPCs behind counters. | Get player's Y sprite position.
Bank03.asm,,LC072,LC072,LC072,0,Graphics,Get player's Y sprite position. | Get player's X sprite position. | Is player facing up?
Bank03.asm,,LC075,LC075,LC075,0,Graphics,Get player's Y sprite position. | Get player's X sprite position. | Is player facing up?
Bank03.asm,,LC077,LC077,LC077,0,NPC,"Is player facing up? | If not, branch to check other player directions. | Player is facing up. Prepare to search for NPC data"
Bank03.asm,,LC078,LC078,LC078,0,NPC,"Is player facing up? | If not, branch to check other player directions. | Player is facing up. Prepare to search for NPC data"
Bank03.asm,,LC079,LC079,LC079,0,NPC,"Is player facing up? | If not, branch to check other player directions. | Player is facing up. Prepare to search for NPC data"
Bank03.asm,,LC07B,LC07B,LC07B,0,NPC,"If not, branch to check other player directions. | Player is facing up. Prepare to search for NPC data | that is above player."
Bank03.asm,,LC07C,LC07C,LC07C,0,NPC,Player is facing up. Prepare to search for NPC data | that is above player.
Bank03.asm,,LC07F,LC07F,LC07F,0,Player,"that is above player. | Is player facing right? | If not, branch to check other player directions."
Bank03.asm,,LC081,LC081,LC081,0,Player,"Is player facing right? | If not, branch to check other player directions."
Bank03.asm,,LC083,LC083,LC083,0,NPC,"Is player facing right? | If not, branch to check other player directions. | Player is facing right. Prepare to search for NPC data"
Bank03.asm,,LC084,LC084,LC084,0,NPC,"Is player facing right? | If not, branch to check other player directions. | Player is facing right. Prepare to search for NPC data"
Bank03.asm,,LC085,LC085,LC085,0,NPC,"Is player facing right? | If not, branch to check other player directions. | Player is facing right. Prepare to search for NPC data"
Bank03.asm,,LC087,LC087,LC087,0,NPC,"If not, branch to check other player directions. | Player is facing right. Prepare to search for NPC data | that is right of player."
Bank03.asm,,LC088,LC088,LC088,0,NPC,Player is facing right. Prepare to search for NPC data | that is right of player.
Bank03.asm,,LC08B,LC08B,LC08B,0,Player,"that is right of player. | Is player facing down? | If not, branch. Player must be facing left."
Bank03.asm,,LC08D,LC08D,LC08D,0,Player,"Is player facing down? | If not, branch. Player must be facing left."
Bank03.asm,,LC08F,LC08F,LC08F,0,NPC,"Is player facing down? | If not, branch. Player must be facing left. | Player is facing down. Prepare to search for NPC data"
Bank03.asm,,LC090,LC090,LC090,0,NPC,"Is player facing down? | If not, branch. Player must be facing left. | Player is facing down. Prepare to search for NPC data"
Bank03.asm,,LC091,LC091,LC091,0,NPC,"Is player facing down? | If not, branch. Player must be facing left. | Player is facing down. Prepare to search for NPC data"
Bank03.asm,,LC093,LC093,LC093,0,NPC,"If not, branch. Player must be facing left. | Player is facing down. Prepare to search for NPC data | that is below player."
Bank03.asm,,LC094,LC094,LC094,0,NPC,Player is facing down. Prepare to search for NPC data | that is below player.
Bank03.asm,,LC097,LC097,LC097,0,NPC,that is below player. | Player is facing left. Prepare to search for NPC data
Bank03.asm,,LC098,LC098,LC098,0,NPC,Player is facing left. Prepare to search for NPC data | that is left of player.
Bank03.asm,,LC099,LC099,LC099,0,NPC,Player is facing left. Prepare to search for NPC data | that is left of player.
Bank03.asm,,LC09B,LC09B,LC09B,0,NPC,Player is facing left. Prepare to search for NPC data | that is left of player.
Bank03.asm,,LC09C,LC09C,LC09C,0,NPC,Player is facing left. Prepare to search for NPC data | that is left of player. | Save X and Y position data of NPC to change.
Bank03.asm,,LC09E,LC09E,LC09E,0,Graphics,that is left of player. | Save X and Y position data of NPC to change. | Prepare to search the NPC sprites for location.
Bank03.asm,,LC0A0,LC0A0,LC0A0,0,Graphics,Save X and Y position data of NPC to change. | Prepare to search the NPC sprites for location.
Bank03.asm,,LC0A2,LC0A2,LC0A2,0,Graphics,"Prepare to search the NPC sprites for location. | Has the sprite Y data for the desired NPC been found? | If not, branch to move the the next NPC sprite data."
Bank03.asm,,LC0A5,LC0A5,LC0A5,0,Graphics,"Prepare to search the NPC sprites for location. | Has the sprite Y data for the desired NPC been found? | If not, branch to move the the next NPC sprite data."
Bank03.asm,,LC0A7,LC0A7,LC0A7,0,Graphics,"Prepare to search the NPC sprites for location. | Has the sprite Y data for the desired NPC been found? | If not, branch to move the the next NPC sprite data."
Bank03.asm,,LC0A9,LC0A9,LC0A9,0,Graphics,"Has the sprite Y data for the desired NPC been found? | If not, branch to move the the next NPC sprite data. | Has the sprite X data for the desired NPC been found?"
Bank03.asm,,LC0AC,LC0AC,LC0AC,0,Graphics,"Has the sprite Y data for the desired NPC been found? | If not, branch to move the the next NPC sprite data. | Has the sprite X data for the desired NPC been found?"
Bank03.asm,,LC0AE,LC0AE,LC0AE,0,Graphics,"If not, branch to move the the next NPC sprite data. | Has the sprite X data for the desired NPC been found? | If not, branch to move the the next NPC sprite data."
Bank03.asm,,LC0B0,LC0B0,LC0B0,0,Graphics,"Has the sprite X data for the desired NPC been found? | If not, branch to move the the next NPC sprite data. | This is not the sprite data for the desired NPC."
Bank03.asm,,LC0B1,LC0B1,LC0B1,0,Graphics,"Has the sprite X data for the desired NPC been found? | If not, branch to move the the next NPC sprite data. | This is not the sprite data for the desired NPC."
Bank03.asm,,LC0B2,LC0B2,LC0B2,0,Graphics,"If not, branch to move the the next NPC sprite data. | This is not the sprite data for the desired NPC. | Move to the next set of NPC sprite data."
Bank03.asm,,LC0B4,LC0B4,LC0B4,0,Graphics,This is not the sprite data for the desired NPC. | Move to the next set of NPC sprite data. | 4 bytes of data and 4 sprites per NPC = 16 bytes.
Bank03.asm,,LC0B5,LC0B5,LC0B5,0,Graphics,This is not the sprite data for the desired NPC. | Move to the next set of NPC sprite data. | 4 bytes of data and 4 sprites per NPC = 16 bytes.
Bank03.asm,,LC0B7,LC0B7,LC0B7,0,Graphics,"4 bytes of data and 4 sprites per NPC = 16 bytes. | Has all the sprite data been searched? | If not, branch to check more sprite data."
Bank03.asm,,LC0B9,LC0B9,LC0B9,0,Graphics,"Has all the sprite data been searched? | If not, branch to check more sprite data. | Reload the NPC X and Y position data."
Bank03.asm,,LC0BB,LC0BB,LC0BB,0,Graphics,"If not, branch to check more sprite data. | Reload the NPC X and Y position data. | Is this the second time through the search loop?"
Bank03.asm,,LC0BD,LC0BD,LC0BD,0,NPC,"Reload the NPC X and Y position data. | Is this the second time through the search loop? | If so, branch to end. NPC not found."
Bank03.asm,,LC0BF,LC0BF,LC0BeforeFloor,0,NPC,"Is this the second time through the search loop? | If so, branch to end. NPC not found. | Prepare to run the loop a second time."
Bank03.asm,,LC0C1,LC0C1,LC0C1,0,NPC,"Is this the second time through the search loop? | If so, branch to end. NPC not found. | Prepare to run the loop a second time."
Bank03.asm,,LC0C3,LC0C3,LC0C3,0,NPC,"Is this the second time through the search loop? | If so, branch to end. NPC not found. | Prepare to run the loop a second time."
Bank03.asm,,LC0C6,LC0C6,LC0C6,0,Graphics,Prepare to run the loop a second time. | ($C072)Need to check for NPCs behind counters. | NPC sprites found. Save index to sprites.
Bank03.asm,,LC0C8,LC0C8,LC0C8,0,Graphics,($C072)Need to check for NPCs behind counters. | NPC sprites found. Save index to sprites. | Prepare to process 4 sprites for this NPC.
Bank03.asm,,LC0CA,LC0CA,LC0CA,0,Graphics,NPC sprites found. Save index to sprites. | Prepare to process 4 sprites for this NPC.
Bank03.asm,,LC0CC,LC0CC,LC0CC,0,Graphics,NPC sprites found. Save index to sprites. | Prepare to process 4 sprites for this NPC. | ($C0F4)Get index into sprite pattern table for NPC.
Bank03.asm,,LC0CE,LC0CE,LC0CE,0,Graphics,Prepare to process 4 sprites for this NPC. | ($C0F4)Get index into sprite pattern table for NPC. | Load index to NPC ROM data.
Bank03.asm,,LC0D1,LC0D1,LC0D1,0,Graphics,($C0F4)Get index into sprite pattern table for NPC. | Load index to NPC ROM data. | Get new direction NPC will face.
Bank03.asm,,LC0D2,LC0D2,LC0D2,0,Graphics,($C0F4)Get index into sprite pattern table for NPC. | Load index to NPC ROM data. | Get new direction NPC will face.
Bank03.asm,,LC0D4,LC0D4,LC0D4,0,Graphics,($C0F4)Get index into sprite pattern table for NPC. | Load index to NPC ROM data. | Get new direction NPC will face.
Bank03.asm,,LC0D7,LC0D7,LC0D7,0,Graphics,($C0F4)Get index into sprite pattern table for NPC. | Load index to NPC ROM data. | Get new direction NPC will face.
Bank03.asm,,LC0D9,LC0D9,LC0D9,0,Graphics,Get new direction NPC will face. | ($B6C2)Calculate entry into char data table based on direction. | Load sprite RAM index for current NPC sprite.
Bank03.asm,,LC0DB,LC0DB,LC0DB,0,Graphics,($B6C2)Calculate entry into char data table based on direction. | Load sprite RAM index for current NPC sprite. | Load tile data for NPC sprite.
Bank03.asm,,LC0DE,LC0DE,LC0DE,0,PPU,Load tile data for NPC sprite. | Load attribute data for NPC sprite.
Bank03.asm,,LC0DF,LC0DF,LC0DF,0,PPU,Load tile data for NPC sprite. | Load attribute data for NPC sprite.
Bank03.asm,,LC0E1,LC0E1,LC0E1,0,PPU,Load tile data for NPC sprite. | Load attribute data for NPC sprite.
Bank03.asm,,LC0E2,LC0E2,LC0E2,0,PPU,Load attribute data for NPC sprite.
Bank03.asm,,LC0E5,LC0E5,LC0E5,0,PPU,Load attribute data for NPC sprite. | Increment to next sprite in sprite RAM.
Bank03.asm,,LC0E6,LC0E6,LC0E6,0,PPU,Load attribute data for NPC sprite. | Increment to next sprite in sprite RAM.
Bank03.asm,,LC0E7,LC0E7,LC0E7,0,Graphics,Increment to next sprite in sprite RAM.
Bank03.asm,,LC0E8,LC0E8,LC0E8,0,Graphics,Increment to next sprite in sprite RAM. | Have 4 sprites been processed for this NPC?
Bank03.asm,,LC0E9,LC0E9,LC0E9,0,Graphics,Increment to next sprite in sprite RAM. | Have 4 sprites been processed for this NPC?
Bank03.asm,,LC0EA,LC0EA,LC0EA,0,Graphics,"Increment to next sprite in sprite RAM. | Have 4 sprites been processed for this NPC? | If not, branch to load more sprite data."
Bank03.asm,,LC0EB,LC0EB,LC0EB,0,Graphics,"Have 4 sprites been processed for this NPC? | If not, branch to load more sprite data."
Bank03.asm,,LC0ED,LC0ED,LC0ED,0,Graphics,"Have 4 sprites been processed for this NPC? | If not, branch to load more sprite data."
Bank03.asm,,LC0EF,LC0EF,LC0EF,0,Graphics,"If not, branch to load more sprite data. | Restore X and Y from the stack."
Bank03.asm,,LC0F0,LC0F0,LC0F0,0,Graphics,"If not, branch to load more sprite data. | Restore X and Y from the stack."
Bank03.asm,,LC0F1,LC0F1,LC0F1,0,Graphics,"If not, branch to load more sprite data. | Restore X and Y from the stack."
Bank03.asm,,LC0F2,LC0F2,LC0F2,0,General,Restore X and Y from the stack.
Bank03.asm,,LC0F3,LC0F3,LC0F3,0,General,Restore X and Y from the stack.
Bank03.asm,,LC0F4,LC0F4,LC0F4,0,NPC,%110 = Princess Gwaelin or Female villager. | %111 = Stationary guard or Guard with trumpet. | The following function looks at the map number and game flags to determine which NPC type to use.
Bank03.asm,,LC0F6,LC0F6,LC0F6,0,NPC,%111 = Stationary guard or Guard with trumpet. | The following function looks at the map number and game flags to determine which NPC type to use. | Get NPC type.
Bank03.asm,,LC0F8,LC0F8,LC0F8,0,Graphics,Get NPC type. | /2 to get initial offset into sprite pattern table.
Bank03.asm,,LC0F9,LC0F9,LC0F9,0,Graphics,Get NPC type. | /2 to get initial offset into sprite pattern table.
Bank03.asm,,LC0FB,LC0FB,LC0FB,0,Graphics,"/2 to get initial offset into sprite pattern table. | Is this the princess or a female villager? | If not, branch to check for dragonlord/wizard NPC."
Bank03.asm,,LC0FD,LC0FD,LC0FD,0,Graphics,"/2 to get initial offset into sprite pattern table. | Is this the princess or a female villager? | If not, branch to check for dragonlord/wizard NPC."
Bank03.asm,,LC0FF,LC0FF,LC0FF,0,NPC,"Is this the princess or a female villager? | If not, branch to check for dragonlord/wizard NPC. | Is the current map the ground floor of Tantagel castle?"
Bank03.asm,,LC101,LC101,LC101,0,NPC,"Is this the princess or a female villager? | If not, branch to check for dragonlord/wizard NPC. | Is the current map the ground floor of Tantagel castle?"
Bank03.asm,,LC103,LC103,LC103,0,NPC,"Is this the princess or a female villager? | If not, branch to check for dragonlord/wizard NPC. | Is the current map the ground floor of Tantagel castle?"
Bank03.asm,,LC105,LC105,LC105,0,Map,"Is the current map the ground floor of Tantagel castle? | If not, branch to check next map. | Is the dragonlord dead?"
Bank03.asm,,LC107,LC107,LC107,0,Map,"Is the current map the ground floor of Tantagel castle? | If not, branch to check next map. | Is the dragonlord dead?"
Bank03.asm,,LC109,LC109,LC109,0,Graphics,"If not, branch to check next map. | Is the dragonlord dead? | If so, branch to get princess NPC sprites."
Bank03.asm,,LC10B,LC10B,LC10B,0,Graphics,"Is the dragonlord dead? | If so, branch to get princess NPC sprites. | Is the current map the throne room?"
Bank03.asm,,LC10D,LC10D,LC10D,0,Graphics,"If so, branch to get princess NPC sprites. | Is the current map the throne room? | If not, branch. Get female villager NPC sprites."
Bank03.asm,,LC10F,LC10F,LC10F,0,Graphics,"If so, branch to get princess NPC sprites. | Is the current map the throne room? | If not, branch. Get female villager NPC sprites."
Bank03.asm,,LC111,LC111,LC111,0,Graphics,"Is the current map the throne room? | If not, branch. Get female villager NPC sprites. | Load index to princess sprites."
Bank03.asm,,LC113,LC113,LC113,0,Graphics,"If not, branch. Get female villager NPC sprites. | Load index to princess sprites. | Branch always."
Bank03.asm,,LC115,LC115,LC115,0,Graphics,"If not, branch. Get female villager NPC sprites. | Load index to princess sprites. | Branch always."
Bank03.asm,,LC117,LC117,LC117,0,Graphics,Load index to princess sprites. | Branch always. | Is this the dragon lord or wizard NPC?
Bank03.asm,,LC119,LC119,LC119,0,NPC,"Branch always. | Is this the dragon lord or wizard NPC? | If not, branch to check for guard type NPC."
Bank03.asm,,LC11B,LC11B,LC11B,0,NPC,"Branch always. | Is this the dragon lord or wizard NPC? | If not, branch to check for guard type NPC."
Bank03.asm,,LC11D,LC11D,LC11D,0,NPC,"Is this the dragon lord or wizard NPC? | If not, branch to check for guard type NPC. | Is the current map the ground floor of Tantagel castle?"
Bank03.asm,,LC11F,LC11F,LC11F,0,NPC,"Is this the dragon lord or wizard NPC? | If not, branch to check for guard type NPC. | Is the current map the ground floor of Tantagel castle?"
Bank03.asm,,LC121,LC121,LC121,0,Graphics,"If not, branch to check for guard type NPC. | Is the current map the ground floor of Tantagel castle? | If not, branch to check for dragonlord NPC sprites."
Bank03.asm,,LC123,LC123,LC123,0,Graphics,"Is the current map the ground floor of Tantagel castle? | If not, branch to check for dragonlord NPC sprites. | Is the dragonlord dead?"
Bank03.asm,,LC125,LC125,LC125,0,Graphics,"Is the current map the ground floor of Tantagel castle? | If not, branch to check for dragonlord NPC sprites. | Is the dragonlord dead?"
Bank03.asm,,LC127,LC127,LC127,0,Graphics,"If not, branch to check for dragonlord NPC sprites. | Is the dragonlord dead? | If not, branch to check for dragonlord NPC sprites."
Bank03.asm,,LC129,LC129,LC129,0,Graphics,"Is the dragonlord dead? | If not, branch to check for dragonlord NPC sprites. | Load index to wizard sprites."
Bank03.asm,,LC12B,LC12B,LC12B,0,Graphics,"If not, branch to check for dragonlord NPC sprites. | Load index to wizard sprites."
Bank03.asm,,LC12D,LC12D,LC12D,0,Graphics,"Load index to wizard sprites. | Has the end of the game just been reached? | If so, change guards to guards with trumpets."
Bank03.asm,,LC12F,LC12F,LC12F,0,Graphics,"Load index to wizard sprites. | Has the end of the game just been reached? | If so, change guards to guards with trumpets."
Bank03.asm,,LC131,LC131,LC131,0,General,"Has the end of the game just been reached? | If so, change guards to guards with trumpets."
Bank03.asm,,LC133,LC133,LC133,0,General,"Has the end of the game just been reached? | If so, change guards to guards with trumpets. | Get offset to guards with trumpets."
Bank03.asm,,LC135,LC135,LC135,0,General,"Has the end of the game just been reached? | If so, change guards to guards with trumpets. | Get offset to guards with trumpets."
Bank03.asm,,LC137,LC137,LC137,0,General,"If so, change guards to guards with trumpets. | Get offset to guards with trumpets. | Branch always."
Bank03.asm,,LC139,LC139,LC139,0,General,Get offset to guards with trumpets. | Branch always.
Bank03.asm,,LC13B,LC13B,LC13B,0,Map,Get offset to guards with trumpets. | Branch always. | Is the current map the basement of the dragonlord's castle?
Bank03.asm,,LC13D,LC13D,LC13D,0,Graphics,"Branch always. | Is the current map the basement of the dragonlord's castle? | If not, branch. Get wizard NPC sprites."
Bank03.asm,,LC13F,LC13F,LC13F,0,Graphics,"Branch always. | Is the current map the basement of the dragonlord's castle? | If not, branch. Get wizard NPC sprites."
Bank03.asm,,LC141,LC141,LC141,0,Graphics,"Is the current map the basement of the dragonlord's castle? | If not, branch. Get wizard NPC sprites. | Load index to dragonlord sprites."
Bank03.asm,,LC143,LC143,LC143,0,Graphics,"If not, branch. Get wizard NPC sprites. | Load index to dragonlord sprites. | Branch always."
Bank03.asm,,LC145,LC145,LC145,0,Graphics,"If not, branch. Get wizard NPC sprites. | Load index to dragonlord sprites. | Branch always."
Bank03.asm,,LC147,LC147,LC147,0,Graphics,Load index to dragonlord sprites. | Branch always. | Is this a guard NPC?
Bank03.asm,,LC149,LC149,LC149,0,NPC,"Branch always. | Is this a guard NPC? | If so, branch to see if its a trumpet guard."
Bank03.asm,,LC14B,LC14B,LC14B,0,NPC,"Is this a guard NPC? | If so, branch to see if its a trumpet guard. | Add the offset for left or right walking version of NPC."
Bank03.asm,,LC14D,LC14D,LC14D,0,NPC,"Is this a guard NPC? | If so, branch to see if its a trumpet guard. | Add the offset for left or right walking version of NPC."
Bank03.asm,,LC14F,LC14F,LC14F,0,NPC,"If so, branch to see if its a trumpet guard. | Add the offset for left or right walking version of NPC."
Bank03.asm,,LC151,LC151,LC151,0,NPC,Add the offset for left or right walking version of NPC.
Bank03.asm,,LC153,LC153,LC153,0,NPC,Add the offset for left or right walking version of NPC. | Transfer final offset to A.
Bank03.asm,,LC155,LC155,LC155,0,General,Transfer final offset to A.
Bank03.asm,,LC156,LC156,LC156,0,Player,Start at level 30 and point to the end of LevelUpTable. | Work backwards to find the proper level.
Bank03.asm,,LC158,LC158,LC158,0,Player,Start at level 30 and point to the end of LevelUpTable. | Work backwards to find the proper level.
Bank03.asm,,LC15A,LC15A,LC15A,0,Player,Start at level 30 and point to the end of LevelUpTable. | Work backwards to find the proper level.
Bank03.asm,,LC15C,LC15C,LC15C,0,Player,Start at level 30 and point to the end of LevelUpTable. | Work backwards to find the proper level. | Subtract entries in LevelUpTable from player's current exp.
Bank03.asm,,LC15E,LC15E,LC15E,0,Player,Work backwards to find the proper level. | Subtract entries in LevelUpTable from player's current exp.
Bank03.asm,,LC15F,LC15F,LC15F,0,Player,Subtract entries in LevelUpTable from player's current exp. | Has the correct level for the player been found?
Bank03.asm,,LC162,LC162,LC162,0,Player,Subtract entries in LevelUpTable from player's current exp. | Has the correct level for the player been found?
Bank03.asm,,LC164,LC164,LC164,0,Player,"Subtract entries in LevelUpTable from player's current exp. | Has the correct level for the player been found? | If so, branch to the exit."
Bank03.asm,,LC167,LC167,LC167,0,Player,"Subtract entries in LevelUpTable from player's current exp. | Has the correct level for the player been found? | If so, branch to the exit."
Bank03.asm,,LC169,LC169,LC169,0,Player,"Has the correct level for the player been found? | If so, branch to the exit. | Move down to the next level and stats table entry."
Bank03.asm,,LC16B,LC16B,LC16B,0,Player,"Has the correct level for the player been found? | If so, branch to the exit. | Move down to the next level and stats table entry."
Bank03.asm,,LC16C,LC16C,LC16C,0,Player,"Has the correct level for the player been found? | If so, branch to the exit. | Move down to the next level and stats table entry."
Bank03.asm,,LC16D,LC16D,LC16D,0,Player,"If so, branch to the exit. | Move down to the next level and stats table entry. | Are there more levels to descend through?"
Bank03.asm,,LC16F,LC16F,LC16F,0,Player,"Are there more levels to descend through? | If so, loop to check next level down. | End get player stats function."
Bank03.asm,,LC170,LC170,LC170,0,Player,End get player stats function. | Save number of frames to wait. | ($FF74)Wait for VBlank interrupt.
Bank03.asm,,LC172,LC172,LC172,0,General,Save number of frames to wait. | ($FF74)Wait for VBlank interrupt. | Have the defined number of frames passed?
Bank03.asm,,LC175,LC175,LC175,0,General,Save number of frames to wait. | ($FF74)Wait for VBlank interrupt. | Have the defined number of frames passed?
Bank03.asm,,LC177,LC177,LC177,0,General,Save number of frames to wait. | ($FF74)Wait for VBlank interrupt. | Have the defined number of frames passed?
Bank03.asm,,LC179,LC179,LC179,0,General,Save number of frames to wait. | ($FF74)Wait for VBlank interrupt. | Have the defined number of frames passed?
Bank03.asm,,LC17A,LC17A,LC17A,0,General,"Save A, X and Y."
Bank03.asm,,LC17B,LC17B,LC17B,0,General,"Save A, X and Y."
Bank03.asm,,LC17C,LC17C,LC17C,0,General,"Save A, X and Y."
Bank03.asm,,LC17D,LC17D,LC17D,0,General,"Save A, X and Y."
Bank03.asm,,LC17E,LC17E,LC17E,0,General,"Save A, X and Y. | ($FF74)Wait for VBlank interrupt."
Bank03.asm,,LC17F,LC17F,LC17F,0,General,"Save A, X and Y. | ($FF74)Wait for VBlank interrupt. | Turn off VBlank interrupt."
Bank03.asm,,LC182,LC182,LC182,0,General,"Save A, X and Y. | ($FF74)Wait for VBlank interrupt. | Turn off VBlank interrupt."
Bank03.asm,,LC184,LC184,LC184,0,PPU,($FF74)Wait for VBlank interrupt. | Turn off VBlank interrupt. | Fill both nametables with blank tiles.
Bank03.asm,,LC187,LC187,LC187,0,PPU,($FF74)Wait for VBlank interrupt. | Turn off VBlank interrupt. | Fill both nametables with blank tiles.
Bank03.asm,,LC189,LC189,LC189,0,PPU,($FF74)Wait for VBlank interrupt. | Turn off VBlank interrupt. | Fill both nametables with blank tiles.
Bank03.asm,,LC18B,LC18B,LC18B,0,PPU,Fill both nametables with blank tiles. | Reset address latch.
Bank03.asm,,LC18E,LC18E,LC18E,0,PPU,Fill both nametables with blank tiles. | Reset address latch. | Set address to start of nametable 0.
